ANO_EXERCICIO;COD_REFERENCIA;COD_ORUN_O;COD_ORUN_U;COD_ESFE;COD_FUNC;COD_SBFU;COD_PROG;COD_ACAO;COD_LOCG;COD_MOMENTO
2008;846229;26000O;26246U;10;12;364;1073;40080000;;1
2008;832608;26000O;26246U;10;12;364;1073;40090000;40090042;1
2008;832608;26000O;26246U;10;12;364;1073;40090000;40090042;5
2008;829926;26000O;26246U;10;12;364;1073;40090000;;1
2008;829926;26000O;26246U;10;12;364;1073;40090000;;5
2008;848815;26000O;26246U;10;12;364;1375;40060000;40060042;1
2008;848815;26000O;26246U;10;12;364;1375;40060000;40060042;5
2008;846363;26000O;26246U;10;12;364;1375;40060000;;1
2008;846363;26000O;26246U;10;12;364;1375;40060000;;5
2008;833148;26000O;26246U;10;12;365;0750;20100000;20100042;4
2008;829554;26000O;26246U;10;12;365;0750;20100000;;4
2008;871330;26000O;26246U;10;12;571;1375;86670000;86670042;1
2008;871179;26000O;26246U;10;12;571;1375;86670000;;1
2008;834856;26000O;26246U;10;28;846;0901;00050000;00050042;8
2008;834139;26000O;26246U;10;28;846;0901;00050000;;8
2008;205383;26000O;26246U;20;09;272;0089;01810000;01810042;5
2008;131682;26000O;26246U;20;09;272;0089;01810000;;5
2008;833146;26000O;26246U;20;12;301;0750;20040000;20040042;4
2008;829430;26000O;26246U;20;12;301;0750;20040000;;4
2008;848732;26000O;26247U;10;12;122;1073;09HB0000;09HB0001;5
2008;846280;26000O;26247U;10;12;122;1073;09HB0000;;5
2008;152613;26000O;26247U;10;12;212;0681;03280000;03280043;1
2008;131782;26000O;26247U;10;12;212;0681;03280000;;1
2008;206239;26000O;26247U;10;12;212;0681;03340000;03340043;1
2008;131784;26000O;26247U;10;12;212;0681;03340000;;1
2008;832463;26000O;26247U;10;12;306;0750;20120000;20120043;4
2008;829820;26000O;26247U;10;12;306;0750;20120000;;4
2008;832339;26000O;26247U;10;12;331;0750;20110000;20110043;4
2008;829696;26000O;26247U;10;12;331;0750;20110000;;4
2008;830976;26000O;26247U;10;12;363;1062;29920000;29920043;1
2008;830976;26000O;26247U;10;12;363;1062;29920000;29920043;5
2008;828287;26000O;26247U;10;12;363;1062;29920000;;1
2008;828287;26000O;26247U;10;12;363;1062;29920000;;5
2008;831526;26000O;26247U;10;12;364;1073;40020000;40020043;1
2008;828827;26000O;26247U;10;12;364;1073;40020000;;1
2008;831578;26000O;26247U;10;12;364;1073;40040000;40040043;1
2008;828891;26000O;26247U;10;12;364;1073;40040000;;1
2008;832609;26000O;26247U;10;12;364;1073;40090000;40090043;1
2008;832609;26000O;26247U;10;12;364;1073;40090000;40090043;5
2008;829927;26000O;26247U;10;12;364;1073;40090000;;1
2008;829927;26000O;26247U;10;12;364;1073;40090000;;5
2008;883273;26000O;26247U;10;12;364;1073;7F370000;7F370101;1
2008;882470;26000O;26247U;10;12;364;1073;7F370000;;1
2008;891562;26000O;26247U;10;12;364;1073;7F380000;7F380101;1
2008;882471;26000O;26247U;10;12;364;1073;7F380000;;1
2008;848816;26000O;26247U;10;12;364;1375;40060000;40060043;1
2008;848816;26000O;26247U;10;12;364;1375;40060000;40060043;5
2008;846364;26000O;26247U;10;12;364;1375;40060000;;1
2008;846364;26000O;26247U;10;12;364;1375;40060000;;5
2008;832215;26000O;26247U;10;12;365;0750;20100000;20100043;4
2008;829555;26000O;26247U;10;12;365;0750;20100000;;4
2008;871331;26000O;26247U;10;12;571;1375;86670000;86670043;1
2008;871180;26000O;26247U;10;12;571;1375;86670000;;1
2008;834849;26000O;26247U;10;28;846;0901;00050000;00050043;8
2008;834847;26000O;26247U;10;28;846;0901;00050000;;8
2008;205457;26000O;26247U;20;09;272;0089;01810000;01810043;5
2008;131770;26000O;26247U;20;09;272;0089;01810000;;5
2008;832091;26000O;26247U;20;12;301;0750;20040000;20040043;4
2008;829431;26000O;26247U;20;12;301;0750;20040000;;4
2008;831663;26000O;26247U;20;12;302;1073;40860000;40860043;1
2008;831663;26000O;26247U;20;12;302;1073;40860000;40860043;5
2008;828952;26000O;26247U;20;12;302;1073;40860000;;1
2008;828952;26000O;26247U;20;12;302;1073;40860000;;5
2008;848733;26000O;26248U;10;12;122;1073;09HB0000;09HB0001;5
2008;846281;26000O;26248U;10;12;122;1073;09HB0000;;5
2008;830789;26000O;26248U;10;12;128;1067;45720000;45720026;1
2008;828043;26000O;26248U;10;12;128;1067;45720000;;1
2008;832464;26000O;26248U;10;12;306;0750;20120000;20120026;4
2008;829821;26000O;26248U;10;12;306;0750;20120000;;4
2008;832340;26000O;26248U;10;12;331;0750;20110000;20110026;4
